RK,NAME,KEEP?,POS,,TEAM,AGE,SALARY,FP,/GP,VORP,/$,ADP,DIFF.,,ADJ,GP,TOI,G,A,PTS,SOG,PPG,PPP,SHG,SHP,BLK,HIT,+/-,PIM,GWG,FOW,FOL,FO%,,GP,W,L,OTL,SO,SV,GA,SV%,GAA
520,Zemgus Girgensons,N,LW,157,T.B,32,$0.9,61.3,0.8,-79.4,-49.3,—,N/A,, ,81,13.3,7,9,16,94,0,0,0,0,46,180,5,32,1,101,116,46%,,,,,,,,,,
521,Steven Lorentz,N,"LW,RW",160,TOR,30,$1.4,61.3,0.8,-79.5,-49.4,—,N/A,, ,77,11.8,8,10,18,77,0,0,2,2,52,172,0,14,1,56,77,42%,,,,,,,,,,
522,Ian Cole,N,D,168,CHI,37,$4.0,59.2,0.7,-79.5,-49.4,—,N/A,, ,84,18.1,0,13,12,34,0,0,0,0,156,85,-6,56,0,0,0,0%,,,,,,,,,,
523,Nino Niederreiter,N,"LW,RW",161,WPG,33,$4.0,61.2,0.8,-79.5,-49.4,—,N/A,, ,80,12.7,10,13,23,113,1,4,0,0,29,99,1,23,2,9,12,44%,,,,,,,,,,
524,Noel Acciari,N,"C,RW",162,PHI,34,$2.8,61.1,0.8,-79.7,-49.5,—,N/A,, ,78,13.5,8,9,18,93,0,0,0,0,77,115,0,19,1,365,322,53%,,,,,,,,,,
525,Nick Jensen,N,D,169,ANA,35,$2.3,58.9,0.8,-79.8,-49.6,—,N/A,, ,78,19.5,1,16,18,55,0,0,0,0,103,64,-4,17,0,0,0,0%,,,,,,,,,,
526,Vitek Vanecek,,G,61,NYI,30,$1.0,14.0,0.6,-79.9,-49.6,—,N/A,, ,,,,,,,,,,,,,,,,,,,,25,10,11,4,1,638,78,0.892,3.10
527,Cody Glass,N,"C,RW",163,N.J,27,$2.5,60.8,0.8,-79.9,-49.7,—,N/A,, ,75,13.0,13,12,25,106,0,0,0,0,42,53,0,26,2,424,394,52%,,,,,,,,,,
528,Simon Benoit,N,D,170,PHI,27,$1.4,58.6,0.7,-80.0,-49.7,—,N/A,, ,80,15.8,1,8,9,58,0,0,0,0,106,175,-2,47,0,0,0,0%,,,,,,,,,,
529,Adam Wilsby,N,D,171,NSH,26,$0.8,58.6,0.8,-80.1,-49.7,—,N/A,, ,74,17.4,3,16,19,80,0,0,0,0,74,56,-3,34,0,0,0,0%,,,,,,,,,,
530,Ville Husso,,G,62,ANA,31,$2.2,13.8,0.6,-80.1,-49.7,—,N/A,, ,,,,,,,,,,,,,,,,,,,,25,11,11,4,1,662,81,0.891,3.22
531,Cole Koepke,N,LW,160,WPG,28,$1.5,60.6,0.8,-80.1,-49.8,—,N/A,, ,73,11.5,9,9,18,95,0,0,1,1,26,193,1,15,2,0,2,0%,,,,,,,,,,
532,Alex Bump,N,LW,161,PHI,22,$1.0,60.5,0.9,-80.2,-49.8,—,N/A,, ,67,12.2,14,14,28,84,0,1,0,0,27,64,1,17,2,0,8,0%,,,,,,,,,,
533,Ethen Frank,N,RW,164,WSH,28,$2.0,60.4,0.8,-80.3,-49.9,—,N/A,, ,76,11.0,11,11,23,93,0,1,0,0,49,72,4,20,2,1,6,13%,,,,,,,,,,
534,Michael Rasmussen,N,"C,LW",162,DET,27,$3.2,60.4,0.8,-80.4,-49.9,—,N/A,, ,79,12.6,9,11,20,86,0,1,1,1,68,105,-2,24,1,131,149,47%,,,,,,,,,,
535,J.T. Compher,N,C,158,DET,31,$5.1,60.3,0.7,-80.4,-49.9,—,N/A,, ,83,14.4,11,17,28,89,1,3,0,0,52,32,-3,22,2,440,490,47%,,,,,,,,,,
536,Jason Dickinson,N,C,159,EDM,31,$4.0,60.2,0.8,-80.6,-50.0,—,N/A,, ,78,13.6,10,11,20,79,0,0,1,1,54,101,4,25,2,476,484,50%,,,,,,,,,,
537,Alexei Toropchenko,N,"LW,RW",165,STL,27,$2.5,60.1,0.7,-80.6,-50.1,—,N/A,, ,81,11.7,7,10,17,88,0,0,1,2,58,169,-4,24,1,3,4,41%,,,,,,,,,,
538,Michael Eyssimont,N,LW,164,BOS,29,$1.5,60.1,0.8,-80.7,-50.1,—,N/A,, ,79,11.8,10,11,21,147,0,0,0,0,31,97,-1,51,1,5,7,43%,,,,,,,,,,
539,Vladislav Namestnikov,N,"C,LW",165,WPG,33,$3.0,60.0,0.8,-80.7,-50.1,—,N/A,, ,79,12.3,9,14,24,86,2,5,0,0,41,90,1,23,2,152,211,42%,,,,,,,,,,
540,Nils Lundkvist,N,D,172,DAL,26,$1.8,57.5,0.8,-81.1,-50.4,—,N/A,, ,70,16.4,3,14,17,74,0,0,0,0,72,53,5,27,1,0,0,0%,,,,,,,,,,
541,Dmitry Kulikov,N,D,173,FLA,35,$1.2,57.5,0.7,-81.1,-50.4,—,N/A,, ,78,17.3,2,11,14,65,0,0,0,0,82,104,3,35,0,0,0,0%,,,,,,,,,,
542,Filip Chytil,N,C,161,VAN,26,$4.4,59.5,1.0,-81.2,-50.4,—,N/A,, ,61,15.4,14,15,28,129,1,4,0,0,21,35,-6,22,2,286,325,47%,,,,,,,,,,
543,Trent Frederic,N,"C,LW,RW",166,EDM,28,$3.9,58.9,0.7,-81.8,-50.8,—,N/A,, ,79,11.5,8,9,17,88,0,0,0,0,31,186,4,41,1,96,99,49%,,,,,,,,,,
544,Berkly Catton,N,"C,LW",167,SEA,20,$1.0,58.8,0.8,-81.9,-50.9,—,N/A,, ,77,14.4,12,17,28,110,2,5,0,0,37,25,-7,35,2,92,115,44%,,,,,,,,,,
545,Brandon Carlo,N,D,174,STL,29,$3.5,56.7,0.7,-81.9,-50.9,—,N/A,, ,79,17.7,1,10,11,65,0,0,0,0,126,89,-3,38,0,0,0,0%,,,,,,,,,,
546,Anthony Beauvillier,N,LW,168,WSH,29,$2.8,58.8,0.7,-81.9,-50.9,—,N/A,, ,82,12.1,10,10,20,112,0,0,1,1,38,89,3,19,1,31,32,49%,,,,,,,,,,
547,Chris Tanev,N,D,175,TOR,36,$4.5,56.2,0.8,-82.5,-51.2,—,N/A,, ,70,19.6,0,12,13,35,0,0,0,0,141,40,2,24,0,0,0,0%,,,,,,,,,,
548,Nick Lardis,N,LW,169,CHI,21,$0.9,58.1,0.9,-82.6,-51.3,—,N/A,, ,67,12.7,14,11,25,91,2,3,0,0,24,86,-8,19,2,2,2,50%,,,,,,,,,,
549,Pontus Holmberg,N,RW,167,T.B,27,$1.6,58.0,0.8,-82.7,-51.4,—,N/A,, ,77,12.2,10,13,23,88,0,0,0,0,39,67,7,28,2,50,67,43%,,,,,,,,,,
550,Arttu Hyry,N,"C,RW",168,DAL,25,$0.9,57.9,0.9,-82.9,-51.5,—,N/A,, ,67,13.4,10,11,21,93,0,0,2,2,29,92,3,18,2,462,316,59%,,,,,,,,,,
551,Martin Pospisil,N,"C,RW",169,CGY,26,$2.5,57.8,0.8,-82.9,-51.5,—,N/A,, ,71,11.9,5,13,19,89,0,0,0,0,26,226,-6,48,1,47,63,43%,,,,,,,,,,
552,Nils Hoglander,N,LW,170,NSH,25,$3.0,57.6,0.8,-83.1,-51.6,—,N/A,, ,75,12.6,12,13,25,92,0,1,0,0,23,93,-1,28,2,0,1,25%,,,,,,,,,,
553,Elias Salomonsson,N,D,176,WPG,21,$0.9,55.3,0.7,-83.4,-51.8,—,N/A,, ,74,16.1,3,11,14,76,0,1,0,0,71,91,1,27,1,0,0,0%,,,,,,,,,,
554,Denver Barkey,N,LW,171,PHI,21,$0.9,57.3,0.8,-83.4,-51.8,—,N/A,, ,70,12.8,10,17,27,73,1,4,0,0,30,69,1,23,2,11,17,39%,,,,,,,,,,
555,Dominic James,N,C,166,T.B,24,$0.9,57.2,0.8,-83.6,-51.9,—,N/A,, ,68,11.8,10,13,23,85,1,1,0,0,23,95,6,17,2,211,208,50%,,,,,,,,,,
556,Phillip Danault,N,C,167,MTL,33,$5.5,57.2,0.7,-83.6,-51.9,—,N/A,, ,82,13.9,6,18,24,94,0,0,0,1,47,68,2,22,1,514,455,53%,,,,,,,,,,
557,Nick Foligno,N,"C,LW",172,MIN,38,$0.9,57.1,0.7,-83.6,-51.9,—,N/A,, ,78,11.1,8,11,19,72,0,1,0,0,35,159,2,36,1,230,231,50%,,,,,,,,,,
558,Alex Kerfoot,N,"C,LW,RW",170,NSH,32,$3.5,57.1,0.8,-83.6,-51.9,—,N/A,, ,75,13.2,10,14,23,72,0,1,1,1,55,70,-3,23,1,258,252,51%,,,,,,,,,,
559,Josh Mahura,N,D,177,SEA,28,$0.9,54.9,0.8,-83.7,-52.0,—,N/A,, ,66,17.9,1,13,14,60,0,0,0,0,95,92,-5,30,0,0,0,0%,,,,,,,,,,
560,Nate Danielson,N,C,170,DET,21,$0.9,56.9,0.8,-83.8,-52.1,—,N/A,, ,68,13.6,10,16,26,97,2,8,0,0,28,45,-2,19,2,165,273,38%,,,,,,,,,,
561,Emil Andrae,N,D,178,TOR,24,$1.6,54.6,0.8,-84.0,-52.2,—,N/A,, ,71,16.1,3,11,14,56,0,0,0,0,79,82,2,26,0,1,2,40%,,,,,,,,,,
562,Jayden Struble,N,D,179,MTL,24,$1.4,54.6,0.7,-84.1,-52.2,—,N/A,, ,74,13.9,3,12,15,47,0,0,0,0,55,128,2,41,1,0,0,0%,,,,,,,,,,
563,Braeden Bowman,N,"LW,RW",171,VGK,23,$0.9,56.5,0.8,-84.2,-52.3,—,N/A,, ,72,12.3,10,19,29,86,1,2,0,0,30,35,2,18,2,4,11,25%,,,,,,,,,,
564,Kevin Lankinen,,G,63,VAN,31,$4.5,9.5,0.3,-84.4,-52.4,—,N/A,, ,,,,,,,,,,,,,,,,,,,,35,12,17,6,1,950,115,0.892,3.28
565,Max Domi,N,"C,LW",175,TOR,31,$3.8,56.3,0.7,-84.5,-52.5,—,N/A,, ,82,12.6,9,20,28,98,0,2,0,0,31,41,-1,54,1,204,199,51%,,,,,,,,,,
566,Garnet Hathaway,N,RW,172,FLA,34,$2.4,55.8,0.7,-85.0,-52.8,—,N/A,, ,79,9.7,4,5,9,53,0,0,1,1,58,246,3,46,1,14,12,54%,,,,,,,,,,
567,William Carrier,N,LW,176,CAR,31,$2.1,55.7,0.8,-85.0,-52.8,—,N/A,, ,72,10.8,7,10,17,83,0,0,0,0,21,175,6,21,1,8,11,44%,,,,,,,,,,
568,Eric Robinson,N,"LW,RW",173,CAR,31,$1.7,55.7,0.7,-85.1,-52.8,—,N/A,, ,78,11.3,10,10,20,93,0,0,0,1,19,109,6,13,2,4,14,21%,,,,,,,,,,
569,Alex Steeves,N,"C,LW",178,BOS,26,$1.6,55.5,0.9,-85.2,-52.9,—,N/A,, ,59,11.4,9,8,18,69,1,1,1,1,31,161,-1,21,1,3,5,38%,,,,,,,,,,
570,Shakir Mukhamadullin,N,D,180,EDM,24,$1.8,53.3,0.8,-85.3,-53.0,—,N/A,, ,63,16.0,5,10,14,58,0,0,0,0,78,53,3,24,1,0,0,0%,,,,,,,,,,
571,Nick Cousins,N,LW,179,OTT,33,$1.6,55.3,0.7,-85.4,-53.0,—,N/A,, ,78,10.9,7,11,18,81,0,0,0,0,37,144,2,45,1,10,15,40%,,,,,,,,,,
572,Logan Mailloux,N,D,181,STL,23,$0.9,53.2,0.8,-85.5,-53.1,—,N/A,, ,63,16.4,5,10,15,73,0,1,0,0,61,81,-4,37,1,0,0,0%,,,,,,,,,,
573,Trevor van Riemsdyk,N,D,182,PIT,35,$4.0,53.1,0.7,-85.6,-53.1,—,N/A,, ,80,17.5,0,14,13,42,0,0,0,0,126,35,0,25,0,0,0,0%,,,,,,,,,,
574,Blake Lizotte,N,C,173,PIT,28,$2.3,55.2,0.7,-85.6,-53.1,—,N/A,, ,74,13.5,10,13,22,72,0,0,0,1,46,78,-1,29,1,290,294,50%,,,,,,,,,,
575,Colton Sissons,N,"C,RW",174,TOR,32,$4.3,55.1,0.7,-85.6,-53.2,—,N/A,, ,80,12.9,7,9,16,88,0,1,0,1,58,115,0,28,1,421,349,55%,,,,,,,,,,
576,Liam Ohgren,,LW,180,VAN,22,$0.9,55.1,0.8,-85.6,-53.2,—,N/A,, ,66,14.6,10,13,24,98,0,1,0,1,42,73,-10,11,1,7,13,35%,,,,,,,,,,
577,Casey Cizikas,N,"C,LW",181,NYI,35,$2.5,55.1,0.7,-85.7,-53.2,—,N/A,, ,83,11.7,7,8,15,80,0,0,1,1,57,155,-4,25,1,346,288,55%,,,,,,,,,,
578,Vincent Desharnais,N,D,183,WSH,30,$4.2,52.7,0.7,-86.0,-53.4,—,N/A,, ,74,17.4,0,8,8,34,0,0,0,0,112,122,4,52,0,0,0,0%,,,,,,,,,,
579,Henri Jokiharju,N,D,184,BOS,27,$3.0,52.5,0.7,-86.2,-53.5,—,N/A,, ,73,15.9,3,13,16,64,0,1,0,0,69,60,-1,21,0,0,0,0%,,,,,,,,,,
580,Nic Dowd,N,C,176,VGK,36,$3.0,54.5,0.7,-86.2,-53.5,—,N/A,, ,81,12.6,7,11,18,63,0,0,1,1,53,126,2,41,1,461,481,49%,,,,,,,,,,
581,Olli Maatta,N,D,185,MIN,32,$3.5,52.3,0.7,-86.3,-53.6,—,N/A,, ,75,15.8,1,14,15,49,0,0,0,0,94,35,2,15,0,0,0,0%,,,,,,,,,,
582,Max Shabanov,N,RW,175,MIN,25,$1.6,54.2,0.8,-86.5,-53.7,—,N/A,, ,68,13.1,9,16,25,86,1,4,0,0,26,50,1,14,1,0,3,0%,,,,,,,,,,
583,Brandon Duhaime,N,"LW,RW",176,TOR,29,$2.6,53.9,0.6,-86.9,-54.0,—,N/A,, ,84,11.4,6,8,14,72,0,0,1,1,56,163,0,61,1,15,24,38%,,,,,,,,,,
584,Justin Barron,N,D,186,NSH,24,$1.6,51.7,0.7,-87.0,-54.0,—,N/A,, ,73,14.6,4,10,14,58,0,0,0,0,81,70,-3,23,1,0,0,0%,,,,,,,,,,
585,Hunter Brzustewicz,N,D,187,CGY,21,$1.0,51.6,0.8,-87.1,-54.1,—,N/A,, ,64,16.8,4,12,16,67,0,3,0,0,61,59,-6,20,1,0,0,0%,,,,,,,,,,
586,Arvid Soderblom,,G,64,CHI,27,$2.8,6.5,0.3,-87.4,-54.3,—,N/A,, ,,,,,,,,,,,,,,,,,,,,25,9,12,4,0,673,83,0.891,3.30
587,Joel Armia,N,RW,177,L.A,33,$2.5,53.3,0.7,-87.4,-54.3,—,N/A,, ,80,11.5,9,11,20,89,0,0,1,1,37,81,-2,23,1,19,45,30%,,,,,,,,,,
588,Kasperi Kapanen,N,RW,178,EDM,30,$2.6,53.3,0.7,-87.4,-54.3,—,N/A,, ,74,12.0,8,12,20,87,0,0,0,1,25,105,3,18,1,7,20,26%,,,,,,,,,,
589,Adam Gaudette,N,"C,RW",179,S.J,29,$2.0,53.2,0.7,-87.6,-54.4,—,N/A,, ,73,10.5,13,7,20,87,0,0,0,0,34,71,-2,18,2,0,0,49%,,,,,,,,,,
590,Tyler Tucker,N,D,188,STL,26,$0.9,51.0,0.7,-87.7,-54.5,—,N/A,, ,70,14.2,3,10,13,63,0,0,0,0,61,102,-2,65,0,0,0,0%,,,,,,,,,,
591,Paul Cotter,N,LW,183,VAN,26,$2.2,53.0,0.6,-87.7,-54.5,—,N/A,, ,82,10.6,10,8,18,72,0,0,0,0,26,192,-11,28,1,57,54,51%,,,,,,,,,,
592,Albert Johansson,N,D,189,DET,25,$1.1,50.9,0.6,-87.7,-54.5,—,N/A,, ,79,15.3,3,9,12,60,0,0,0,1,89,66,-3,21,1,0,0,0%,,,,,,,,,,
593,Ryan Strome,N,C,178,CGY,33,$5.0,52.9,0.7,-87.8,-54.5,—,N/A,, ,78,13.0,9,19,28,94,1,3,0,0,26,45,-7,45,1,275,351,44%,,,,,,,,,,
594,Frederick Gaudreau,N,"C,RW",180,SEA,33,$2.1,52.7,0.7,-88.1,-54.7,—,N/A,, ,80,15.0,8,15,24,85,1,1,0,0,57,47,-9,15,1,367,422,46%,,,,,,,,,,
595,Corey Perry,N,RW,181,L.A,41,$1.0,52.6,0.7,-88.1,-54.7,—,N/A,, ,79,11.2,12,11,23,91,2,3,0,0,24,46,0,44,2,7,17,29%,,,,,,,,,,
596,Sam Carrick,N,C,180,BUF,34,$1.0,52.6,0.6,-88.1,-54.8,—,N/A,, ,82,11.1,7,9,15,82,0,0,1,2,41,129,1,58,1,360,304,54%,,,,,,,,,,
597,Ondrej Palat,N,LW,184,NYI,35,$6.0,52.5,0.6,-88.2,-54.8,—,N/A,, ,82,11.1,7,10,17,77,0,1,0,0,55,117,-4,16,1,4,10,30%,,,,,,,,,,
598,Jonathan Drouin,N,"LW,RW",182,STL,31,$0.0,52.4,0.7,-88.3,-54.8,—,N/A,, ,75,13.4,8,20,28,83,1,4,0,0,29,28,-2,15,1,80,85,48%,,,,,,,,,,
599,Uvis Balinskis,N,D,190,FLA,30,$0.9,50.3,0.7,-88.3,-54.9,—,N/A,, ,73,14.7,3,9,13,74,0,0,0,0,60,86,2,29,1,0,0,0%,,,,,,,,,,
600,Sean Kuraly,N,"C,RW",183,BOS,33,$1.9,52.3,0.6,-88.5,-54.9,—,N/A,, ,82,12.9,5,12,17,100,0,0,0,0,47,115,-2,32,1,334,313,52%,,,,,,,,,,
601,Jacob Bernard-Docker,N,D,191,DET,26,$1.6,50.1,0.7,-88.6,-55.0,—,N/A,, ,74,14.3,3,9,11,52,0,0,0,0,93,77,-1,27,0,0,0,0%,,,,,,,,,,
602,Conor Geekie,N,C,182,T.B,22,$0.9,51.7,0.8,-89.1,-55.3,—,N/A,, ,63,11.5,8,9,18,65,1,1,0,0,29,124,4,20,1,120,159,43%,,,,,,,,,,
603,Radek Faksa,N,C,183,DAL,32,$2.0,51.3,0.7,-89.5,-55.6,—,N/A,, ,77,11.5,4,13,17,55,0,0,1,3,54,111,4,24,1,326,262,55%,,,,,,,,,,
604,Mark Jankowski,N,C,184,CAR,31,$1.9,51.0,0.7,-89.7,-55.7,—,N/A,, ,74,10.9,10,7,18,70,0,0,0,0,43,61,7,20,2,339,326,51%,,,,,,,,,,
605,Isak Rosen,N,RW,184,WPG,23,$0.9,51.0,0.9,-89.8,-55.7,—,N/A,, ,58,13.9,10,11,22,75,2,5,0,0,33,43,0,12,2,2,5,28%,,,,,,,,,,
606,Brad Lambert,N,C,185,WPG,22,$0.9,50.6,0.9,-90.1,-56.0,—,N/A,, ,55,13.9,10,13,22,79,1,4,0,0,22,61,0,18,2,15,35,30%,,,,,,,,,,
607,Nick Bjugstad,N,C,186,N.J,34,$1.8,50.6,0.7,-90.2,-56.0,—,N/A,, ,78,10.9,7,8,15,97,0,0,1,1,38,122,-1,28,1,259,272,49%,,,,,,,,,,
608,Samuel Helenius,N,C,187,L.A,23,$0.9,50.5,0.7,-90.2,-56.0,—,N/A,, ,71,9.4,7,7,14,58,0,0,0,0,28,201,-1,35,1,186,220,46%,,,,,,,,,,
609,Mason Appleton,N,RW,185,DET,30,$2.9,49.8,0.6,-90.9,-56.5,—,N/A,, ,80,12.6,8,11,19,82,0,0,0,1,35,97,-2,23,1,9,13,41%,,,,,,,,,,
610,Andrew Mangiapane,N,"LW,RW",186,CHI,30,$3.6,49.5,0.6,-91.2,-56.7,—,N/A,, ,80,11.5,10,11,21,74,0,0,1,1,34,79,-7,24,1,4,5,43%,,,,,,,,,,
611,Aatu Raty,N,C,188,VAN,23,$0.8,49.4,0.7,-91.3,-56.7,—,N/A,, ,71,12.4,8,10,18,72,0,0,0,1,23,159,-8,24,1,512,348,60%,,,,,,,,,,
612,Elmer Soderblom,N,"LW,RW",187,PIT,25,$1.1,49.3,0.7,-91.5,-56.8,—,N/A,, ,68,11.0,8,10,18,80,0,0,0,0,24,111,0,20,1,4,8,34%,,,,,,,,,,
613,Daniil But,N,"LW,RW",188,UTA,21,$1.0,48.8,0.8,-92.0,-57.1,—,N/A,, ,62,12.5,8,9,17,85,1,4,0,0,36,62,2,19,1,15,30,33%,,,,,,,,,,
614,Taylor Raddysh,N,RW,189,NYR,28,$1.5,48.8,0.6,-92.0,-57.1,—,N/A,, ,80,11.4,8,12,20,73,0,1,0,0,38,69,-1,18,1,7,17,28%,,,,,,,,,,
615,Miles Wood,N,LW,189,CBJ,30,$2.5,48.5,0.7,-92.2,-57.3,—,N/A,, ,72,11.5,8,9,17,99,0,0,0,1,27,90,0,38,1,7,16,29%,,,,,,,,,,
616,Oliver Moore,N,"C,RW",190,CHI,21,$0.9,48.5,0.7,-92.2,-57.3,—,N/A,, ,71,12.7,7,18,25,80,1,3,0,0,23,58,-7,25,1,132,147,47%,,,,,,,,,,
617,Stefan Noesen,N,RW,191,N.J,33,$2.8,48.5,0.6,-92.2,-57.3,—,N/A,, ,76,10.6,8,10,18,86,1,2,0,0,24,92,0,31,1,31,34,47%,,,,,,,,,,
618,Reid Schaefer,N,LW,190,NSH,22,$0.9,48.1,0.7,-92.6,-57.5,—,N/A,, ,69,10.0,8,6,14,59,0,0,0,0,41,148,-4,20,1,2,11,13%,,,,,,,,,,
619,Adam Edstrom,N,"C,LW",191,NSH,25,$1.0,47.7,0.7,-93.0,-57.8,—,N/A,, ,64,11.3,7,7,14,66,0,0,0,0,43,127,-2,16,1,5,30,14%,,,,,,,,,,
620,Declan Chisholm,N,D,192,N.J,26,$1.6,45.2,0.7,-93.5,-58.1,—,N/A,, ,67,15.3,2,11,13,57,0,0,0,0,70,48,0,16,0,0,0,0%,,,,,,,,,,
621,Max Sasson,N,"C,LW",192,VAN,25,$1.0,47.2,0.7,-93.5,-58.1,—,N/A,, ,71,12.1,12,9,20,70,0,1,0,0,39,51,-9,21,1,135,184,42%,,,,,,,,,,
622,Colin Blackwell,N,"C,RW",192,DAL,33,$0.8,47.2,0.6,-93.5,-58.1,—,N/A,, ,75,11.5,5,10,15,71,0,0,1,1,37,118,4,23,1,130,155,46%,,,,,,,,,,
623,Scott Mayfield,N,D,193,NYI,33,$3.5,44.7,0.6,-94.0,-58.4,—,N/A,, ,77,16.5,0,9,9,48,0,0,0,0,95,83,-5,47,0,0,0,0%,,,,,,,,,,
624,Otto Stenberg,N,C,193,STL,21,$0.9,46.7,0.7,-94.1,-58.4,—,N/A,, ,63,11.9,7,12,19,60,0,0,0,1,28,91,-2,15,1,7,17,29%,,,,,,,,,,
625,Ryan Graves,N,D,194,PIT,31,$4.5,44.6,0.6,-94.1,-58.4,—,N/A,, ,69,16.0,1,6,7,52,0,0,0,0,98,78,-1,26,0,0,0,0%,,,,,,,,,,
626,Alex Turcotte,N,"C,LW",193,L.A,25,$0.8,46.5,0.6,-94.2,-58.5,—,N/A,, ,72,10.8,6,14,20,76,0,0,0,0,36,65,0,21,1,224,229,50%,,,,,,,,,,
627,Andre Burakovsky,N,"LW,RW",193,OTT,31,$5.5,46.4,0.6,-94.3,-58.6,—,N/A,, ,79,11.8,7,15,22,75,1,3,0,0,28,32,0,15,1,3,4,45%,,,,,,,,,,
628,Zach Bogosian,N,D,195,MIN,36,$1.3,44.1,0.6,-94.6,-58.7,—,N/A,, ,75,14.2,1,8,10,53,0,0,0,0,70,84,2,34,0,0,1,0%,,,,,,,,,,
629,Jonathan Lekkerimaki,N,RW,194,VAN,22,$0.9,45.8,0.8,-94.9,-58.9,—,N/A,, ,59,12.8,9,10,20,70,2,5,0,0,24,71,-7,14,1,0,1,0%,,,,,,,,,,
630,Alex Holtz,N,RW,195,VGK,24,$0.8,45.4,0.6,-95.4,-59.2,—,N/A,, ,70,10.6,7,11,18,78,0,0,0,0,24,70,3,16,1,7,19,25%,,,,,,,,,,
631,Joe Veleno,N,C,195,NYR,26,$1.2,45.3,0.6,-95.4,-59.3,—,N/A,, ,79,10.6,5,7,12,62,0,0,0,0,37,153,-2,19,1,190,196,49%,,,,,,,,,,
632,Brandon Tanev,N,"LW,RW",196,UTA,34,$2.5,45.3,0.6,-95.4,-59.3,—,N/A,, ,77,9.4,4,6,10,60,0,0,0,0,51,167,-1,28,1,5,16,23%,,,,,,,,,,
633,Jeffrey Viel,N,LW,196,T.B,29,$2.5,45.3,0.7,-95.4,-59.3,—,N/A,, ,61,10.9,5,8,13,72,0,0,0,0,27,136,5,48,1,2,5,24%,,,,,,,,,,
634,Anthony Duclair,N,LW,197,NYI,31,$3.5,45.2,0.6,-95.5,-59.3,—,N/A,, ,74,11.0,9,10,20,72,1,2,0,0,37,34,-4,15,1,4,10,28%,,,,,,,,,,
635,Maxim Tsyplakov,N,"LW,RW",197,CGY,27,$2.2,45.0,0.6,-95.8,-59.5,—,N/A,, ,76,10.5,6,12,18,78,0,0,0,0,24,124,-7,20,1,13,16,44%,,,,,,,,,,
636,Fedor Svechkov,N,C,196,COL,23,$1.3,45.0,0.6,-95.8,-59.5,—,N/A,, ,75,11.0,6,12,18,71,0,1,0,0,30,65,4,20,1,207,307,40%,,,,,,,,,,
637,Spencer Stastney,N,D,196,EDM,26,$1.5,42.3,0.6,-96.4,-59.9,—,N/A,, ,67,15.2,2,9,11,54,0,0,0,0,67,33,4,20,0,0,0,0%,,,,,,,,,,
638,Josh Samanski,N,C,197,EDM,24,$1.0,44.3,0.7,-96.4,-59.9,—,N/A,, ,60,12.5,8,9,17,49,0,0,0,0,35,71,4,18,1,160,171,48%,,,,,,,,,,
639,Jonatan Berggren,N,RW,198,STL,26,$2.0,44.3,0.6,-96.5,-59.9,—,N/A,, ,71,11.5,8,13,22,69,1,1,0,0,19,57,-2,15,1,3,4,42%,,,,,,,,,,
640,Filip Hallander,N,LW,199,PIT,26,$0.8,44.2,0.8,-96.5,-60.0,—,N/A,, ,55,12.8,7,11,17,76,0,0,2,2,26,60,0,15,1,0,8,0%,,,,,,,,,,
641,Jesper Boqvist,N,"C,LW",200,N.J,27,$1.5,44.0,0.6,-96.8,-60.1,—,N/A,, ,78,9.6,6,8,14,60,0,0,0,0,28,134,-1,14,1,43,75,37%,,,,,,,,,,
642,Nico Sturm,N,C,199,MIN,31,$2.0,43.9,0.6,-96.8,-60.1,—,N/A,, ,74,10.5,6,8,14,59,0,0,1,1,33,101,2,19,1,329,239,58%,,,,,,,,,,
643,Dmitri Simashev,N,D,197,UTA,21,$1.0,41.7,0.7,-96.9,-60.2,—,N/A,, ,62,15.2,2,8,10,65,0,0,0,0,66,51,-1,24,0,0,0,0%,,,,,,,,,,
644,Logan O'Connor,N,RW,199,COL,30,$2.5,43.7,0.6,-97.0,-60.2,—,N/A,, ,69,11.5,7,9,15,69,0,0,1,1,32,66,5,22,1,15,26,37%,,,,,,,,,,
645,Nikita Grebenkin,N,"LW,RW",200,PHI,23,$1.1,43.4,0.6,-97.4,-60.5,—,N/A,, ,73,10.8,6,12,18,49,0,0,0,0,24,111,-1,25,1,5,2,69%,,,,,,,,,,
646,Lenni Hameenaho,N,RW,201,N.J,21,$1.0,43.1,0.7,-97.7,-60.7,—,N/A,, ,64,11.3,6,11,18,81,0,0,0,0,30,61,0,20,1,0,9,0%,,,,,,,,,,
647,Nikolas Matinpalo,N,D,198,OTT,27,$0.9,40.9,0.6,-97.8,-60.7,—,N/A,, ,65,15.7,1,7,8,51,0,0,0,1,74,64,1,26,0,0,0,0%,,,,,,,,,,
648,Ozzy Wiesblatt,N,RW,202,NSH,24,$0.8,42.7,0.7,-98.0,-60.9,—,N/A,, ,60,12.2,5,9,13,52,0,0,0,0,32,146,-2,35,1,3,9,26%,,,,,,,,,,
649,Isaac Howard,N,LW,202,EDM,22,$1.0,42.3,0.7,-98.4,-61.1,—,N/A,, ,62,11.9,7,10,17,84,1,1,0,0,20,55,3,21,1,0,0,0%,,,,,,,,,,
650,Oskar Back,N,"C,LW",203,DAL,26,$0.8,42.1,0.5,-98.6,-61.3,—,N/A,, ,80,12.0,6,10,16,53,0,0,1,1,40,47,5,15,1,45,51,47%,,,,,,,,,,
