RK,NAME,KEEP?,POS,,TEAM,AGE,SALARY,FP,/GP,VORP,/$,ADP,DIFF.,,ADJ,GP,TOI,G,A,PTS,SOG,PPG,PPP,SHG,SHP,BLK,HIT,+/-,PIM,GWG,FOW,FOL,FO%,,GP,W,L,OTL,SO,SV,GA,SV%,GAA
515,Matthew Wood,N,"C,RW",136,NSH,21,$1.0,188.8,2.4,-146.0,-11.7,—,N/A,, ,79,13.4,17,17,35,123,3,8,0,0,31,67,-3,22,2,98,150,39%,,,,,,,,,,
516,Evan Rodrigues,N,"C,LW,RW",137,N.J,33,$3.1,188.1,2.3,-146.8,-11.7,—,N/A,, ,82,14.0,11,17,29,151,2,4,1,1,27,81,1,33,2,275,310,47%,,,,,,,,,,
517,Collin Graf,N,"LW,RW",138,S.J,23,$4.3,187.4,2.3,-147.5,-11.8,—,N/A,, ,80,14.8,17,19,36,104,0,1,2,3,44,76,-2,17,2,6,15,29%,,,,,,,,,,
518,Jordan Martinook,N,"LW,RW",139,CAR,34,$3.1,187.3,2.3,-147.5,-11.8,—,N/A,, ,83,14.3,12,17,28,115,0,0,1,1,50,100,6,30,2,36,41,47%,,,,,,,,,,
519,Warren Foegele,N,"LW,RW",140,OTT,30,$3.5,187.3,2.3,-147.5,-11.8,—,N/A,, ,82,13.1,16,13,29,139,1,2,0,0,27,78,2,24,3,14,19,43%,,,,,,,,,,
520,Tyler Seguin,N,"C,RW",141,DAL,34,$9.9,187.2,2.9,-147.7,-11.8,—,N/A,, ,64,15.2,17,23,40,101,2,5,0,0,20,47,5,18,3,283,234,55%,,,,,,,,,,
521,Cole Koepke,N,LW,140,WPG,28,$1.5,180.5,2.5,-148.2,-11.9,—,N/A,, ,73,11.5,9,9,18,95,0,0,1,1,26,193,1,15,2,0,2,0%,,,,,,,,,,
522,Linus Karlsson,N,RW,142,VAN,26,$2.3,186.6,2.5,-148.2,-11.9,—,N/A,, ,74,14.0,15,20,34,118,2,5,0,0,26,88,-9,24,2,15,39,28%,,,,,,,,,,
523,Peyton Krebs,N,"C,LW",141,BUF,25,$4.5,179.7,2.1,-149.0,-11.9,—,N/A,, ,84,12.2,9,19,29,83,0,0,0,0,35,150,1,43,1,224,260,46%,,,,,,,,,,
524,Casey Mittelstadt,N,"C,LW",142,BOS,27,$5.8,179.4,2.2,-149.3,-11.9,—,N/A,, ,82,15.1,15,27,43,98,2,8,0,0,28,34,-2,22,2,218,247,47%,,,,,,,,,,
525,Alex Newhook,N,"C,LW",143,MTL,25,$2.9,179.1,2.4,-149.6,-12.0,—,N/A,, ,74,14.7,17,16,33,104,1,3,0,0,32,81,2,22,3,224,273,45%,,,,,,,,,,
526,Yanni Gourde,N,C,141,T.B,34,$2.3,178.2,2.2,-150.3,-12.0,—,N/A,, ,80,15.1,9,20,29,109,0,0,0,0,35,111,6,46,2,382,431,47%,,,,,,,,,,
527,Martin Pospisil,N,"C,RW",143,CGY,26,$2.5,184.3,2.6,-150.5,-12.0,—,N/A,, ,71,11.9,5,13,19,89,0,0,0,0,26,226,-6,48,1,47,63,43%,,,,,,,,,,
528,Zemgus Girgensons,N,LW,145,T.B,32,$0.9,178.0,2.2,-150.7,-12.1,—,N/A,, ,81,13.3,7,9,16,94,0,0,0,0,46,180,5,32,1,101,116,46%,,,,,,,,,,
529,Oliver Kapanen,N,C,142,MTL,23,$0.9,177.5,2.3,-151.0,-12.1,—,N/A,, ,78,14.1,17,15,33,121,1,2,1,2,56,38,1,22,3,279,338,45%,,,,,,,,,,
530,Spencer Stastney,N,D,198,EDM,26,$1.5,92.5,1.4,-151.3,-12.1,—,N/A,, ,67,15.2,2,9,11,54,0,0,0,0,67,33,4,20,0,0,0,0%,,,,,,,,,,
531,Michael Eyssimont,N,LW,146,BOS,29,$1.5,177.2,2.3,-151.5,-12.1,—,N/A,, ,79,11.8,10,11,21,147,0,0,0,0,31,97,-1,51,1,5,7,43%,,,,,,,,,,
532,Justin Brazeau,N,RW,144,PIT,28,$1.5,183.2,2.4,-151.7,-12.1,—,N/A,, ,77,11.6,13,14,27,102,1,2,0,0,45,115,0,15,2,1,6,12%,,,,,,,,,,
533,Troy Terry,Y,RW,145,ANA,28,$7.0,182.5,3.5,-152.3,-12.2,—,N/A,, ,52,18.5,15,26,42,131,2,8,1,2,19,10,-1,16,2,4,7,37%,,,,,,,,,,
534,Ryan Donato,N,"C,LW,RW",146,CHI,30,$4.0,181.7,2.2,-153.1,-12.2,—,N/A,, ,83,13.4,16,17,34,120,1,2,0,0,22,85,-8,29,2,154,186,45%,,,,,,,,,,
535,Josh Anderson,N,RW,147,MTL,32,$5.5,181.5,2.2,-153.4,-12.3,—,N/A,, ,82,13.2,12,10,22,98,0,0,1,2,44,146,1,63,2,22,14,60%,,,,,,,,,,
536,Michael Carcone,N,LW,147,UTA,30,$1.8,174.6,2.2,-154.1,-12.3,—,N/A,, ,79,11.1,12,12,24,116,1,1,0,0,19,118,2,23,2,10,14,43%,,,,,,,,,,
537,Zachary L'Heureux,N,LW,148,COL,23,$0.9,174.3,2.5,-154.4,-12.4,—,N/A,, ,69,13.0,8,10,18,84,0,2,0,0,36,176,6,37,2,2,12,15%,,,,,,,,,,
538,Joel Hanley,N,D,199,CGY,35,$1.8,88.6,1.2,-155.2,-12.4,—,N/A,, ,74,15.4,0,7,6,26,0,0,0,0,100,65,-7,36,0,0,0,0%,,,,,,,,,,
539,Vincent Iorio,N,D,200,NYR,23,$0.9,88.3,1.6,-155.5,-12.4,—,N/A,, ,56,15.5,1,8,9,42,0,0,0,0,71,48,-1,21,0,0,0,0%,,,,,,,,,,
540,Dalibor Dvorsky,N,C,144,STL,21,$0.9,173.0,2.2,-155.5,-12.4,—,N/A,, ,79,14.7,14,15,29,108,5,8,0,0,29,88,-4,29,2,381,447,46%,,,,,,,,,,
541,Connor Zary,N,"C,LW,RW",148,CGY,24,$3.8,178.8,2.3,-156.1,-12.5,—,N/A,, ,77,15.3,16,18,34,125,2,7,0,0,26,51,-7,25,2,83,111,43%,,,,,,,,,,
542,Adam Boqvist,N,D,201,NYI,26,$0.0,86.0,1.4,-157.8,-12.6,—,N/A,, ,63,12.8,2,8,11,47,0,1,0,0,52,46,-4,15,0,0,0,0%,,,,,,,,,,
543,Jaden Schwartz,N,"C,LW",152,COL,34,$3.3,170.3,2.2,-158.4,-12.7,—,N/A,, ,76,13.3,14,16,30,111,2,4,0,0,42,44,5,18,3,42,35,55%,,,,,,,,,,
544,Gage Goncalves,N,"C,LW",154,T.B,25,$1.2,168.7,2.2,-160.0,-12.8,—,N/A,, ,77,12.9,12,20,31,84,1,3,0,0,30,87,8,28,2,8,13,38%,,,,,,,,,,
545,Alexei Toropchenko,N,"LW,RW",149,STL,27,$2.5,174.0,2.2,-160.8,-12.9,—,N/A,, ,81,11.7,7,10,17,88,0,0,1,2,58,169,-4,24,1,3,4,41%,,,,,,,,,,
546,Trent Frederic,N,"C,LW,RW",150,EDM,28,$3.9,173.7,2.2,-161.2,-12.9,—,N/A,, ,79,11.5,8,9,17,88,0,0,0,0,31,186,4,41,1,96,99,49%,,,,,,,,,,
547,Pius Suter,N,"C,LW",158,STL,30,$4.1,167.2,2.1,-161.5,-12.9,—,N/A,, ,79,14.4,16,16,33,109,1,2,1,2,32,53,0,20,2,280,326,46%,,,,,,,,,,
548,Matias Maccelli,N,"LW,RW",151,NYI,25,$2.3,173.1,2.2,-161.8,-12.9,—,N/A,, ,78,14.3,14,25,39,109,2,7,0,0,20,32,-3,16,2,4,6,43%,,,,,,,,,,
549,Connor Brown,N,RW,152,N.J,32,$3.0,172.3,2.1,-162.5,-13.0,—,N/A,, ,82,15.5,14,20,33,120,2,5,1,2,39,32,-1,16,2,11,21,35%,,,,,,,,,,
550,Aatu Raty,N,C,149,VAN,23,$0.8,165.8,2.3,-162.8,-13.0,—,N/A,, ,71,12.4,8,10,18,72,0,0,0,1,23,159,-8,24,1,512,348,60%,,,,,,,,,,
551,Garnet Hathaway,N,RW,153,FLA,34,$2.4,171.8,2.2,-163.0,-13.0,—,N/A,, ,79,9.7,4,5,9,53,0,0,1,1,58,246,3,46,1,14,12,54%,,,,,,,,,,
552,Casey Cizikas,N,"C,LW",159,NYI,35,$2.5,165.3,2.0,-163.5,-13.1,—,N/A,, ,83,11.7,7,8,15,80,0,0,1,1,57,155,-4,25,1,346,288,55%,,,,,,,,,,
553,Noel Acciari,N,"C,RW",154,PHI,34,$2.8,170.8,2.2,-164.0,-13.1,—,N/A,, ,78,13.5,8,9,18,93,0,0,0,0,77,115,0,19,1,365,322,53%,,,,,,,,,,
554,Paul Cotter,N,LW,160,VAN,26,$2.2,164.5,2.0,-164.2,-13.1,—,N/A,, ,82,10.6,10,8,18,72,0,0,0,0,26,192,-11,28,1,57,54,51%,,,,,,,,,,
555,Teddy Blueger,N,C,151,TOR,19,$2.5,164.3,2.1,-164.3,-13.1,—,N/A,, ,77,14.2,11,16,26,96,0,0,2,3,37,94,-1,39,1,421,413,50%,,,,,,,,,,
556,William Carrier,N,LW,161,CAR,31,$2.1,164.0,2.3,-164.7,-13.2,—,N/A,, ,72,10.8,7,10,17,83,0,0,0,0,21,175,6,21,1,8,11,44%,,,,,,,,,,
557,Steven Lorentz,N,"LW,RW",155,TOR,30,$1.4,169.0,2.2,-165.8,-13.3,—,N/A,, ,77,11.8,8,10,18,77,0,0,2,2,52,172,0,14,1,56,77,42%,,,,,,,,,,
558,Nino Niederreiter,N,"LW,RW",156,WPG,33,$4.0,168.3,2.1,-166.5,-13.3,—,N/A,, ,80,12.7,10,13,23,113,1,4,0,0,29,99,1,23,2,9,12,44%,,,,,,,,,,
559,Teuvo Teravainen,N,"LW,RW",157,CHI,31,$5.4,167.6,2.0,-167.2,-13.4,—,N/A,, ,82,16.4,12,23,36,99,4,10,1,2,43,32,-9,14,2,53,76,41%,,,,,,,,,,
560,Noah Ostlund,N,C,156,BUF,22,$0.9,161.2,2.2,-167.4,-13.4,—,N/A,, ,75,16.1,15,22,37,95,3,7,1,1,52,25,2,24,2,125,266,32%,,,,,,,,,,
561,Kent Johnson,N,"LW,RW",158,CBJ,23,$1.8,167.3,2.2,-167.5,-13.4,—,N/A,, ,77,13.6,13,21,34,115,2,5,0,0,35,22,1,20,2,0,5,6%,,,,,,,,,,
562,Nick Foligno,N,"C,LW",162,MIN,38,$0.9,161.1,2.1,-167.7,-13.4,—,N/A,, ,78,11.1,8,11,19,72,0,1,0,0,35,159,2,36,1,230,231,50%,,,,,,,,,,
563,Michael Rasmussen,N,"C,LW",164,DET,27,$3.2,158.5,2.0,-170.2,-13.6,—,N/A,, ,79,12.6,9,11,20,86,0,1,1,1,68,105,-2,24,1,131,149,47%,,,,,,,,,,
564,Anthony Beauvillier,N,LW,165,WSH,29,$2.8,158.3,1.9,-170.5,-13.6,—,N/A,, ,82,12.1,10,10,20,112,0,0,1,1,38,89,3,19,1,31,32,49%,,,,,,,,,,
565,Arttu Hyry,N,"C,RW",159,DAL,25,$0.9,163.9,2.4,-171.0,-13.7,—,N/A,, ,67,13.4,10,11,21,93,0,0,2,2,29,92,3,18,2,462,316,59%,,,,,,,,,,
566,Nick Cousins,N,LW,167,OTT,33,$1.6,157.5,2.0,-171.2,-13.7,—,N/A,, ,78,10.9,7,11,18,81,0,0,0,0,37,144,2,45,1,10,15,40%,,,,,,,,,,
567,Kirby Dach,N,"C,RW",160,MTL,25,$3.6,163.0,2.5,-171.9,-13.7,—,N/A,, ,65,14.0,12,13,26,89,1,4,0,0,44,94,1,37,2,88,128,41%,,,,,,,,,,
568,Alex Steeves,N,"C,LW",168,BOS,26,$1.6,156.7,2.7,-172.0,-13.8,—,N/A,, ,59,11.4,9,8,18,69,1,1,1,1,31,161,-1,21,1,3,5,38%,,,,,,,,,,
569,Jake Christiansen,N,D,202,CBJ,26,$1.0,71.5,1.1,-172.3,-13.8,—,N/A,, ,68,10.1,0,5,6,41,0,0,0,0,46,51,0,13,0,0,0,0%,,,,,,,,,,
570,Ryan Greene,N,"C,RW",161,CHI,22,$1.0,162.5,2.0,-172.4,-13.8,—,N/A,, ,83,16.2,14,19,33,113,1,3,1,1,39,55,-9,20,2,337,452,43%,,,,,,,,,,
571,Nicolas Roy,N,"C,RW",162,COL,29,$3.0,161.7,2.0,-173.1,-13.8,—,N/A,, ,80,13.4,11,17,28,85,1,3,0,1,43,79,5,27,2,362,370,49%,,,,,,,,,,
572,Phillip Danault,N,C,164,MTL,33,$5.5,155.2,1.9,-173.3,-13.9,—,N/A,, ,82,13.9,6,18,24,94,0,0,0,1,47,68,2,22,1,514,455,53%,,,,,,,,,,
573,Sam Steel,N,"C,LW",171,DAL,28,$2.1,155.0,1.9,-173.7,-13.9,—,N/A,, ,82,14.0,10,19,28,87,1,1,0,1,30,75,4,28,2,135,133,50%,,,,,,,,,,
574,Nick Lardis,N,LW,172,CHI,21,$0.9,154.8,2.3,-173.9,-13.9,—,N/A,, ,67,12.7,14,11,25,91,2,3,0,0,24,86,-8,19,2,2,2,50%,,,,,,,,,,
575,Colton Sissons,N,"C,RW",163,TOR,32,$4.3,160.6,2.0,-174.3,-13.9,—,N/A,, ,80,12.9,7,9,16,88,0,1,0,1,58,115,0,28,1,421,349,55%,,,,,,,,,,
576,Filip Chytil,N,C,167,VAN,26,$4.4,154.2,2.5,-174.4,-13.9,—,N/A,, ,61,15.4,14,15,28,129,1,4,0,0,21,35,-6,22,2,286,325,47%,,,,,,,,,,
577,Nils Hoglander,N,LW,173,NSH,25,$3.0,154.2,2.1,-174.5,-14.0,—,N/A,, ,75,12.6,12,13,25,92,0,1,0,0,23,93,-1,28,2,0,1,25%,,,,,,,,,,
578,Alex Texier,N,"LW,RW",164,MTL,26,$2.5,160.1,2.3,-174.7,-14.0,—,N/A,, ,71,13.3,11,16,28,100,1,2,0,0,23,80,2,25,2,4,15,22%,,,,,,,,,,
579,Jason Dickinson,N,C,168,EDM,31,$4.0,152.8,2.0,-175.7,-14.1,—,N/A,, ,78,13.6,10,11,20,79,0,0,1,1,54,101,4,25,2,476,484,50%,,,,,,,,,,
580,Sam Carrick,N,C,169,BUF,34,$1.0,152.6,1.9,-176.0,-14.1,—,N/A,, ,82,11.1,7,9,15,82,0,0,1,2,41,129,1,58,1,360,304,54%,,,,,,,,,,
581,Cody Glass,N,"C,RW",165,N.J,27,$2.5,157.7,2.1,-177.2,-14.2,—,N/A,, ,75,13.0,13,12,25,106,0,0,0,0,42,53,0,26,2,424,394,52%,,,,,,,,,,
582,Victor Olofsson,N,"LW,RW",166,VGK,31,$1.6,157.6,2.1,-177.3,-14.2,—,N/A,, ,77,13.1,12,15,28,126,2,4,0,0,23,31,4,14,2,2,6,22%,,,,,,,,,,
583,Samuel Helenius,N,C,171,L.A,23,$0.9,151.1,2.1,-177.4,-14.2,—,N/A,, ,71,9.4,7,7,14,58,0,0,0,0,28,201,-1,35,1,186,220,46%,,,,,,,,,,
584,Vladislav Namestnikov,N,"C,LW",174,WPG,33,$3.0,151.1,1.9,-177.6,-14.2,—,N/A,, ,79,12.3,9,14,24,86,2,5,0,0,41,90,1,23,2,152,211,42%,,,,,,,,,,
585,Sean Kuraly,N,"C,RW",167,BOS,33,$1.9,156.3,1.9,-178.6,-14.3,—,N/A,, ,82,12.9,5,12,17,100,0,0,0,0,47,115,-2,32,1,334,313,52%,,,,,,,,,,
586,Dominic James,N,C,172,T.B,24,$0.9,149.8,2.2,-178.7,-14.3,—,N/A,, ,68,11.8,10,13,23,85,1,1,0,0,23,95,6,17,2,211,208,50%,,,,,,,,,,
587,Brandon Duhaime,N,"LW,RW",168,TOR,29,$2.6,155.5,1.9,-179.3,-14.3,—,N/A,, ,84,11.4,6,8,14,72,0,0,1,1,56,163,0,61,1,15,24,38%,,,,,,,,,,
588,Ilya Mikheyev,N,"LW,RW",169,T.B,31,$3.9,155.5,1.9,-179.3,-14.3,—,N/A,, ,82,14.3,14,14,29,116,0,0,1,3,22,36,6,16,3,2,9,19%,,,,,,,,,,
589,Justin Sourdif,N,"C,RW",170,WSH,24,$0.8,155.4,2.0,-179.5,-14.4,—,N/A,, ,79,12.1,11,17,28,87,0,0,0,0,35,83,6,26,2,255,310,45%,,,,,,,,,,
590,Danila Yurov,N,"C,RW",171,MIN,22,$1.0,155.2,1.9,-179.7,-14.4,—,N/A,, ,80,13.2,14,17,31,92,1,3,0,0,46,71,2,29,2,321,492,39%,,,,,,,,,,
591,Alex Bump,N,LW,176,PHI,22,$1.0,149.0,2.2,-179.7,-14.4,—,N/A,, ,67,12.2,14,14,28,84,0,1,0,0,27,64,1,17,2,0,8,0%,,,,,,,,,,
592,Marat Khusnutdinov,N,"C,LW",177,BOS,24,$0.9,148.5,1.8,-180.2,-14.4,—,N/A,, ,81,13.8,13,16,29,78,0,1,0,0,44,57,-2,22,2,89,104,46%,,,,,,,,,,
593,Berkly Catton,N,"C,LW",178,SEA,20,$1.0,148.4,1.9,-180.4,-14.4,—,N/A,, ,77,14.4,12,17,28,110,2,5,0,0,37,25,-7,35,2,92,115,44%,,,,,,,,,,
594,Liam Ohgren,,LW,179,VAN,22,$0.9,148.2,2.2,-180.6,-14.4,—,N/A,, ,66,14.6,10,13,24,98,0,1,0,1,42,73,-10,11,1,7,13,35%,,,,,,,,,,
595,Ondrej Palat,N,LW,180,NYI,35,$6.0,148.0,1.8,-180.8,-14.5,—,N/A,, ,82,11.1,7,10,17,77,0,1,0,0,55,117,-4,16,1,4,10,30%,,,,,,,,,,
596,Nick Bjugstad,N,C,175,N.J,34,$1.8,147.6,1.9,-181.0,-14.5,—,N/A,, ,78,10.9,7,8,15,97,0,0,1,1,38,122,-1,28,1,259,272,49%,,,,,,,,,,
597,Ethen Frank,N,RW,172,WSH,28,$2.0,153.3,2.0,-181.5,-14.5,—,N/A,, ,76,11.0,11,11,23,93,0,1,0,0,49,72,4,20,2,1,6,13%,,,,,,,,,,
598,Max Domi,N,"C,LW",181,TOR,31,$3.8,145.6,1.8,-183.2,-14.7,—,N/A,, ,82,12.6,9,20,28,98,0,2,0,0,31,41,-1,54,1,204,199,51%,,,,,,,,,,
599,Nic Dowd,N,C,177,VGK,36,$3.0,144.1,1.8,-184.4,-14.8,—,N/A,, ,81,12.6,7,11,18,63,0,0,1,1,53,126,2,41,1,461,481,49%,,,,,,,,,,
600,Eric Robinson,N,"LW,RW",173,CAR,31,$1.7,149.4,1.9,-185.4,-14.8,—,N/A,, ,78,11.3,10,10,20,93,0,0,0,1,19,109,6,13,2,4,14,21%,,,,,,,,,,
601,Denver Barkey,N,LW,182,PHI,21,$0.9,143.1,2.0,-185.6,-14.8,—,N/A,, ,70,12.8,10,17,27,73,1,4,0,0,30,69,1,23,2,11,17,39%,,,,,,,,,,
602,J.T. Compher,N,C,179,DET,31,$5.1,141.8,1.7,-186.7,-14.9,—,N/A,, ,83,14.4,11,17,28,89,1,3,0,0,52,32,-3,22,2,440,490,47%,,,,,,,,,,
603,Blake Lizotte,N,C,180,PIT,28,$2.3,139.9,1.9,-188.6,-15.1,—,N/A,, ,74,13.5,10,13,22,72,0,0,0,1,46,78,-1,29,1,290,294,50%,,,,,,,,,,
604,Radek Faksa,N,C,182,DAL,32,$2.0,138.6,1.8,-189.9,-15.2,—,N/A,, ,77,11.5,4,13,17,55,0,0,1,3,54,111,4,24,1,326,262,55%,,,,,,,,,,
605,Kasperi Kapanen,N,RW,174,EDM,30,$2.6,144.6,2.0,-190.3,-15.2,—,N/A,, ,74,12.0,8,12,20,87,0,0,0,1,25,105,3,18,1,7,20,26%,,,,,,,,,,
606,Pontus Holmberg,N,RW,175,T.B,27,$1.6,144.4,1.9,-190.5,-15.2,—,N/A,, ,77,12.2,10,13,23,88,0,0,0,0,39,67,7,28,2,50,67,43%,,,,,,,,,,
607,Reid Schaefer,N,LW,186,NSH,22,$0.9,138.1,2.0,-190.6,-15.2,—,N/A,, ,69,10.0,8,6,14,59,0,0,0,0,41,148,-4,20,1,2,11,13%,,,,,,,,,,
608,Miles Wood,N,LW,188,CBJ,30,$2.5,136.9,1.9,-191.8,-15.3,—,N/A,, ,72,11.5,8,9,17,99,0,0,0,1,27,90,0,38,1,7,16,29%,,,,,,,,,,
609,Conor Geekie,N,C,183,T.B,22,$0.9,136.5,2.2,-192.1,-15.4,—,N/A,, ,63,11.5,8,9,18,65,1,1,0,0,29,124,4,20,1,120,159,43%,,,,,,,,,,
610,Alex Kerfoot,N,"C,LW,RW",176,NSH,32,$3.5,142.5,1.9,-192.4,-15.4,—,N/A,, ,75,13.2,10,14,23,72,0,1,1,1,55,70,-3,23,1,258,252,51%,,,,,,,,,,
611,Joe Veleno,N,C,184,NYR,26,$1.2,136.1,1.7,-192.4,-15.4,—,N/A,, ,79,10.6,5,7,12,62,0,0,0,0,37,153,-2,19,1,190,196,49%,,,,,,,,,,
612,Nate Danielson,N,C,185,DET,21,$0.9,135.1,2.0,-193.4,-15.5,—,N/A,, ,68,13.6,10,16,26,97,2,8,0,0,28,45,-2,19,2,165,273,38%,,,,,,,,,,
613,Jeffrey Viel,N,LW,190,T.B,29,$2.5,133.9,2.2,-194.8,-15.6,—,N/A,, ,61,10.9,5,8,13,72,0,0,0,0,27,136,5,48,1,2,5,24%,,,,,,,,,,
614,Adam Edstrom,N,"C,LW",191,NSH,25,$1.0,133.2,2.1,-195.5,-15.6,—,N/A,, ,64,11.3,7,7,14,66,0,0,0,0,43,127,-2,16,1,5,30,14%,,,,,,,,,,
615,Ryan Strome,N,C,187,CGY,33,$5.0,132.7,1.7,-195.8,-15.7,—,N/A,, ,78,13.0,9,19,28,94,1,3,0,0,26,45,-7,45,1,275,351,44%,,,,,,,,,,
616,Brandon Tanev,N,"LW,RW",177,UTA,34,$2.5,138.9,1.8,-195.9,-15.7,—,N/A,, ,77,9.4,4,6,10,60,0,0,0,0,51,167,-1,28,1,5,16,23%,,,,,,,,,,
617,Adam Gaudette,N,"C,RW",178,S.J,29,$2.0,138.6,1.9,-196.2,-15.7,—,N/A,, ,73,10.5,13,7,20,87,0,0,0,0,34,71,-2,18,2,0,0,49%,,,,,,,,,,
618,Elmer Soderblom,N,"LW,RW",179,PIT,25,$1.1,138.5,2.0,-196.3,-15.7,—,N/A,, ,68,11.0,8,10,18,80,0,0,0,0,24,111,0,20,1,4,8,34%,,,,,,,,,,
619,Joel Armia,N,RW,180,L.A,33,$2.5,138.5,1.7,-196.4,-15.7,—,N/A,, ,80,11.5,9,11,20,89,0,0,1,1,37,81,-2,23,1,19,45,30%,,,,,,,,,,
620,Braeden Bowman,N,"LW,RW",181,VGK,23,$0.9,137.6,1.9,-197.2,-15.8,—,N/A,, ,72,12.3,10,19,29,86,1,2,0,0,30,35,2,18,2,4,11,25%,,,,,,,,,,
621,Max Shabanov,N,RW,182,MIN,25,$1.6,137.5,2.0,-197.3,-15.8,—,N/A,, ,68,13.1,9,16,25,86,1,4,0,0,26,50,1,14,1,0,3,0%,,,,,,,,,,
622,Mason Appleton,N,RW,183,DET,30,$2.9,137.2,1.7,-197.6,-15.8,—,N/A,, ,80,12.6,8,11,19,82,0,0,0,1,35,97,-2,23,1,9,13,41%,,,,,,,,,,
623,Maxim Tsyplakov,N,"LW,RW",184,CGY,27,$2.2,136.7,1.8,-198.2,-15.9,—,N/A,, ,76,10.5,6,12,18,78,0,0,0,0,24,124,-7,20,1,13,16,44%,,,,,,,,,,
624,Stefan Noesen,N,RW,185,N.J,33,$2.8,135.5,1.8,-199.4,-16.0,—,N/A,, ,76,10.6,8,10,18,86,1,2,0,0,24,92,0,31,1,31,34,47%,,,,,,,,,,
625,Brad Lambert,N,C,191,WPG,22,$0.9,128.5,2.3,-200.0,-16.0,—,N/A,, ,55,13.9,10,13,22,79,1,4,0,0,22,61,0,18,2,15,35,30%,,,,,,,,,,
626,Nico Sturm,N,C,192,MIN,31,$2.0,127.8,1.7,-200.8,-16.1,—,N/A,, ,74,10.5,6,8,14,59,0,0,1,1,33,101,2,19,1,329,239,58%,,,,,,,,,,
627,Tim Washe,N,C,193,ANA,25,$0.8,127.7,2.1,-200.8,-16.1,—,N/A,, ,61,12.2,5,6,11,55,0,0,0,0,37,126,-3,20,1,351,259,58%,,,,,,,,,,
628,Mark Jankowski,N,C,194,CAR,31,$1.9,126.8,1.7,-201.8,-16.1,—,N/A,, ,74,10.9,10,7,18,70,0,0,0,0,43,61,7,20,2,339,326,51%,,,,,,,,,,
629,Corey Perry,N,RW,186,L.A,41,$1.0,132.7,1.7,-202.2,-16.2,—,N/A,, ,79,11.2,12,11,23,91,2,3,0,0,24,46,0,44,2,7,17,29%,,,,,,,,,,
630,Frederick Gaudreau,N,"C,RW",187,SEA,33,$2.1,132.7,1.7,-202.2,-16.2,—,N/A,, ,80,15.0,8,15,24,85,1,1,0,0,57,47,-9,15,1,367,422,46%,,,,,,,,,,
631,Jesper Boqvist,N,"C,LW",196,N.J,27,$1.5,125.6,1.6,-203.1,-16.2,—,N/A,, ,78,9.6,6,8,14,60,0,0,0,0,28,134,-1,14,1,43,75,37%,,,,,,,,,,
632,Liam O'Brien,N,"LW,RW",188,UTA,32,$1.0,131.6,1.9,-203.3,-16.3,—,N/A,, ,68,9.1,3,4,7,60,0,0,0,0,27,184,0,46,1,7,11,38%,,,,,,,,,,
633,Andrew Mangiapane,N,"LW,RW",189,CHI,30,$3.6,131.1,1.6,-203.8,-16.3,—,N/A,, ,80,11.5,10,11,21,74,0,0,1,1,34,79,-7,24,1,4,5,43%,,,,,,,,,,
634,Jonathan Drouin,N,"LW,RW",190,STL,31,$0.0,130.7,1.7,-204.1,-16.3,—,N/A,, ,75,13.4,8,20,28,83,1,4,0,0,29,28,-2,15,1,80,85,48%,,,,,,,,,,
635,Colin Blackwell,N,"C,RW",191,DAL,33,$0.8,130.6,1.7,-204.2,-16.3,—,N/A,, ,75,11.5,5,10,15,71,0,0,1,1,37,118,4,23,1,130,155,46%,,,,,,,,,,
636,Alex Turcotte,N,"C,LW",197,L.A,25,$0.8,124.2,1.7,-204.5,-16.4,—,N/A,, ,72,10.8,6,14,20,76,0,0,0,0,36,65,0,21,1,224,229,50%,,,,,,,,,,
637,Jeff Malott,N,LW,198,ANA,30,$1.9,123.7,1.9,-205.0,-16.4,—,N/A,, ,65,8.8,3,6,9,58,0,0,0,0,30,159,-2,25,0,5,11,32%,,,,,,,,,,
638,Oliver Moore,N,"C,RW",192,CHI,21,$0.9,128.6,1.8,-206.2,-16.5,—,N/A,, ,71,12.7,7,18,25,80,1,3,0,0,23,58,-7,25,1,132,147,47%,,,,,,,,,,
639,Otto Stenberg,N,C,197,STL,21,$0.9,121.9,1.9,-206.6,-16.5,—,N/A,, ,63,11.9,7,12,19,60,0,0,0,1,28,91,-2,15,1,7,17,29%,,,,,,,,,,
640,Daniil But,N,"LW,RW",193,UTA,21,$1.0,127.3,2.1,-207.5,-16.6,—,N/A,, ,62,12.5,8,9,17,85,1,4,0,0,36,62,2,19,1,15,30,33%,,,,,,,,,,
641,Ozzy Wiesblatt,N,RW,194,NSH,24,$0.8,126.9,2.1,-208.0,-16.6,—,N/A,, ,60,12.2,5,9,13,52,0,0,0,0,32,146,-2,35,1,3,9,26%,,,,,,,,,,
642,Taylor Raddysh,N,RW,195,NYR,28,$1.5,126.4,1.6,-208.5,-16.7,—,N/A,, ,80,11.4,8,12,20,73,0,1,0,0,38,69,-1,18,1,7,17,28%,,,,,,,,,,
643,Isak Rosen,N,RW,196,WPG,23,$0.9,125.8,2.2,-209.0,-16.7,—,N/A,, ,58,13.9,10,11,22,75,2,5,0,0,33,43,0,12,2,2,5,28%,,,,,,,,,,
