RK,NAME,KEEP?,POS,,TEAM,AGE,SALARY,FP,/GP,VORP,/$,ADP,DIFF.,,ADJ,GP,TOI,G,A,PTS,SOG,PPG,PPP,SHG,SHP,BLK,HIT,+/-,PIM,GWG,FOW,FOL,FO%,,GP,W,L,OTL,SO,SV,GA,SV%,GAA
644,Isak Rosen,N,RW,197,WPG,23,$0.9,208.5,3.6,-209.6,-16.8,—,N/A,, ,58,13.9,10,11,22,75,2,5,0,0,33,43,0,12,2,2,5,28%,,,,,,,,,,
645,Stuart Skinner,,G,63,WPG,27,$3.8,110.0,5.5,-210.5,-16.8,—,N/A,, ,,,,,,,,,,,,,,,,,,,,20,10,8,3,1,461,56,0.892,2.79
646,Joel Hanley,N,D,197,CGY,35,$1.8,180.3,2.5,-210.7,-16.9,—,N/A,, ,74,15.4,0,7,6,26,0,0,0,0,100,65,-7,36,0,0,0,0%,,,,,,,,,,
647,Justus Annunen,,G,64,NSH,26,$1.3,108.8,5.4,-211.8,-16.9,—,N/A,, ,,,,,,,,,,,,,,,,,,,,20,9,8,3,1,499,60,0.892,3.01
648,Dmitri Simashev,N,D,198,UTA,21,$1.0,178.8,2.9,-212.2,-17.0,—,N/A,, ,62,15.2,2,8,10,65,0,0,0,0,66,51,-1,24,0,0,0,0%,,,,,,,,,,
649,Jonathan Lekkerimaki,N,RW,198,VAN,22,$0.9,202.7,3.4,-215.4,-17.2,—,N/A,, ,59,12.8,9,10,20,70,2,5,0,0,24,71,-7,14,1,0,1,0%,,,,,,,,,,
650,Max Sasson,N,"C,LW",200,VAN,25,$1.0,193.5,2.7,-217.6,-17.4,—,N/A,, ,71,12.1,12,9,20,70,0,1,0,0,39,51,-9,21,1,135,184,42%,,,,,,,,,,
651,Alex Holtz,N,RW,199,VGK,24,$0.8,198.5,2.8,-219.6,-17.6,—,N/A,, ,70,10.6,7,11,18,78,0,0,0,0,24,70,3,16,1,7,19,25%,,,,,,,,,,
652,Matt Rempe,N,RW,200,NYR,24,$1.0,197.4,3.2,-220.7,-17.7,—,N/A,, ,62,8.5,4,5,9,44,0,0,0,0,20,156,0,39,1,6,15,27%,,,,,,,,,,
653,Spencer Stastney,N,D,199,EDM,26,$1.5,169.0,2.5,-222.0,-17.8,—,N/A,, ,67,15.2,2,9,11,54,0,0,0,0,67,33,4,20,0,0,0,0%,,,,,,,,,,
654,Filip Hallander,N,LW,202,PIT,26,$0.8,187.9,3.4,-223.2,-17.9,—,N/A,, ,55,12.8,7,11,17,76,0,0,2,2,26,60,0,15,1,0,8,0%,,,,,,,,,,
655,Anthony Duclair,N,LW,203,NYI,31,$3.5,187.4,2.5,-223.7,-17.9,—,N/A,, ,74,11.0,9,10,20,72,1,2,0,0,37,34,-4,15,1,4,10,28%,,,,,,,,,,
656,Jonah Gadjovich,Y,LW,204,FLA,18,$0.9,186.0,3.0,-225.1,-18.0,—,N/A,, ,61,7.9,4,4,8,49,0,0,0,0,24,134,2,87,1,1,2,32%,,,,,,,,,,
657,Jaroslav Chmelar,N,RW,201,NYR,23,$0.9,193.0,3.1,-225.1,-18.0,—,N/A,, ,62,9.2,6,5,12,50,0,0,0,0,31,112,0,17,1,0,9,0%,,,,,,,,,,
658,Vincent Iorio,N,D,200,NYR,23,$0.9,165.9,3.0,-225.1,-18.0,—,N/A,, ,56,15.5,1,8,9,42,0,0,0,0,71,48,-1,21,0,0,0,0%,,,,,,,,,,
659,Andre Burakovsky,N,"LW,RW",202,OTT,31,$5.5,192.7,2.4,-225.4,-18.0,—,N/A,, ,79,11.8,7,15,22,75,1,3,0,0,28,32,0,15,1,3,4,45%,,,,,,,,,,
660,Lenni Hameenaho,N,RW,203,N.J,21,$1.0,192.2,3.0,-226.0,-18.1,—,N/A,, ,64,11.3,6,11,18,81,0,0,0,0,30,61,0,20,1,0,9,0%,,,,,,,,,,
661,Ben Meyers,N,"C,LW",205,SEA,27,$1.0,185.0,3.0,-226.1,-18.1,—,N/A,, ,63,12.1,7,9,16,69,0,0,0,0,20,85,-6,19,1,215,191,53%,,,,,,,,,,
662,Jonatan Berggren,N,RW,204,STL,26,$2.0,190.5,2.7,-227.7,-18.2,—,N/A,, ,71,11.5,8,13,22,69,1,1,0,0,19,57,-2,15,1,3,4,42%,,,,,,,,,,
663,Isaac Howard,N,LW,206,EDM,22,$1.0,182.7,2.9,-228.4,-18.3,—,N/A,, ,62,11.9,7,10,17,84,1,1,0,0,20,55,3,21,1,0,0,0%,,,,,,,,,,
664,Logan O'Connor,N,RW,205,COL,30,$2.5,188.3,2.7,-229.8,-18.4,—,N/A,, ,69,11.5,7,9,15,69,0,0,1,1,32,66,5,22,1,15,26,37%,,,,,,,,,,
665,Oskar Back,N,"C,LW",207,DAL,26,$0.8,177.5,2.2,-233.6,-18.7,—,N/A,, ,80,12.0,6,10,16,53,0,0,1,1,40,47,5,15,1,45,51,47%,,,,,,,,,,
666,Adam Boqvist,N,D,201,NYI,26,$0.0,153.8,2.4,-237.2,-19.0,—,N/A,, ,63,12.8,2,8,11,47,0,1,0,0,52,46,-4,15,0,0,0,0%,,,,,,,,,,
667,Landon Slaggert,N,"LW,RW",206,CHI,24,$0.9,176.0,2.7,-242.1,-19.4,—,N/A,, ,66,11.2,5,7,11,61,0,0,0,0,31,94,-6,19,1,1,4,19%,,,,,,,,,,
668,Ryan Winterton,N,RW,207,SEA,22,$1.1,168.0,2.6,-250.1,-20.0,—,N/A,, ,65,10.4,4,9,13,67,0,0,0,0,29,74,-6,14,0,0,5,6%,,,,,,,,,,
669,Jake Christiansen,N,D,202,CBJ,26,$1.0,128.9,1.9,-262.1,-21.0,—,N/A,, ,68,10.1,0,5,6,41,0,0,0,0,46,51,0,13,0,0,0,0%,,,,,,,,,,
670,Jonas Rondbjerg,N,RW,208,VGK,27,$0.9,147.2,2.7,-270.9,-21.7,—,N/A,, ,54,11.3,4,7,11,61,0,0,0,0,22,60,2,11,1,0,6,7%,,,,,,,,,,
